"","Tm","Year","Player","Pos","Age","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","eFG.","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PTS","All.Star","prevAS","W.L.","conf","tv","prop.G","tvf","big.m","med.m","small.m","east"
"770","DAL",2018,"J.J. Barea","PG",33,69,1603,17.8,0.545,0.454,0.148,1,13.4,7,45.1,1.1,0.2,16.3,24.9,2.3,1,3.3,0.098,2.4,-2.3,0.1,0.8,303,690,0.439,115,313,0.367,188,377,0.522,80,102,15,186,2.91304347826087,6.28985507246377,35,3,143,11.6086956521739,0,0,0.293,"west",2.622,0.841463414634146,"big",1,0,0,0
"771","DAL",2018,"Dennis Smith","PG",20,69,2049,12.8,0.473,0.331,0.188,2.6,11.8,7,29.5,1.7,0.8,15,28.9,-2.4,1.7,-0.7,-0.017,-1.5,-0.7,-2.3,-0.1,404,1024,0.395,106,339,0.313,298,685,0.446,134,193,50,210,3.76811594202899,5.18840579710145,71,18,194,15.1884057971014,0,0,0.293,"west",2.622,0.841463414634146,"big",1,0,0,0
"772","DAL",2009,"James Singleton","PF",27,62,884,16.4,0.615,0.181,0.353,11.7,20.7,16.2,2.9,1.5,2.3,12.4,15.1,1.9,1.1,3,0.163,-0.3,-0.2,-0.4,0.4,117,221,0.529,13,40,0.325,104,181,0.559,67,78,89,161,4.03225806451613,0.274193548387097,26,28,36,5.06451612903226,0,0,0.61,"west",2.622,0.75609756097561,"big",1,0,0,0
"773","DAL",2010,"Erick Dampier","C",34,55,1280,14,0.637,0.014,0.474,11.6,24.1,17.9,3.5,0.6,4.5,19.2,11.4,1.8,2,3.7,0.14,-1.7,2.4,0.7,0.9,133,213,0.624,1,3,0.333,132,210,0.627,61,101,128,272,7.27272727272727,0.563636363636364,15,77,61,5.96363636363636,0,0,0.671,"west",2.622,0.670731707317073,"big",1,0,0,0
"774","DAL",2011,"Shawn Marion","SF",32,80,2253,17,0.551,0.04,0.197,9.1,19.2,14.3,8.3,1.6,1.7,12.5,21.5,2.3,3.4,5.6,0.12,-0.7,1.8,1.2,1.8,434,834,0.52,5,33,0.152,429,801,0.523,126,164,168,383,6.8875,1.375,68,50,130,12.4875,0,1,0.695,"west",2.622,0.975609756097561,"big",1,0,0,0
"775","DAL",2009,"Dirk Nowitzki","PF",30,81,3050,23.1,0.564,0.105,0.337,3.3,22.1,12.8,12.1,1,1.5,7.8,30.3,7.5,3.4,10.9,0.171,1.9,-0.7,1.2,2.4,774,1616,0.479,61,170,0.359,713,1446,0.498,485,545,88,593,8.40740740740741,2.4320987654321,61,63,157,25.8518518518519,1,1,0.61,"west",2.622,0.98780487804878,"big",1,0,0,0
"776","DAL",2017,"Salah Mejri","C",30,73,905,14.8,0.65,0.022,0.445,11.9,28.4,19.8,2.4,1.8,6.1,19.6,10.6,1.3,1.7,3,0.159,-3.6,3.8,0.2,0.5,88,137,0.642,1,3,0.333,87,134,0.646,36,61,97,211,4.21917808219178,0.191780821917808,32,61,40,2.91780821917808,0,0,0.402,"west",2.622,0.890243902439024,"big",1,0,0,0
"777","DAL",2014,"Vince Carter","SG",37,81,1973,15.9,0.539,0.457,0.242,4,12.6,8.3,16.5,1.6,1.5,10.7,23.1,3,1.3,4.3,0.105,2.2,-1,1.1,1.6,330,811,0.407,146,371,0.394,184,440,0.497,161,196,67,217,3.50617283950617,2.61728395061728,61,35,108,11.9382716049383,0,1,0.598,"west",2.622,0.98780487804878,"big",1,0,0,0
"778","DAL",2011,"Rodrigue Beaubois","PG",22,28,496,11.4,0.5,0.372,0.135,1.7,10.2,6.1,21.9,2.1,1.2,16.6,26.7,-0.4,0.7,0.2,0.022,-1.4,-0.1,-1.5,0.1,94,223,0.422,25,83,0.301,69,140,0.478,23,30,7,45,1.85714285714286,2.28571428571429,20,8,47,8.42857142857143,0,0,0.695,"west",2.622,0.341463414634146,"big",1,0,0,0
"779","DAL",2014,"Brandan Wright","C",26,58,1077,23.5,0.695,0,0.32,11,15.1,13.1,4.7,1.5,4.2,8.5,17.4,4.1,1,5.1,0.227,3.1,0.6,3.6,1.5,224,331,0.677,0,0,0,224,331,0.677,77,106,102,142,4.20689655172414,0.53448275862069,32,55,35,9.05172413793103,0,0,0.598,"west",2.622,0.707317073170732,"big",1,0,0,0
"780","DAL",2012,"Rodrigue Beaubois","PG",23,53,1151,15.3,0.496,0.297,0.155,1.9,12.8,7.4,22.7,2.6,1.9,12.8,22,0.5,1.7,2.2,0.092,-0.1,1.4,1.3,0.9,188,445,0.422,38,132,0.288,150,313,0.465,58,69,19,132,2.84905660377358,2.86792452830189,56,28,70,8.90566037735849,0,0,0.545,"west",2.622,0.803030303030303,"big",1,0,0,0
"781","DAL",2012,"Vince Carter","SG",35,61,1542,13.6,0.519,0.378,0.212,2.3,12.5,7.5,15,1.9,1.3,12.4,20.4,1,1.8,2.9,0.09,0,0.6,0.6,1,223,542,0.411,74,205,0.361,149,337,0.48,95,115,32,173,3.36065573770492,2.27868852459016,56,25,84,10.0819672131148,0,1,0.545,"west",2.622,0.924242424242424,"big",1,0,0,0
"782","DAL",2012,"Brandan Wright","C",24,49,791,21.6,0.632,0.004,0.352,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17,2.2,1.3,3.5,0.215,0.2,2.4,2.6,0.9,144,233,0.618,0,1,0,144,232,0.618,52,82,62,112,3.55102040816327,0.26530612244898,22,63,21,6.93877551020408,0,0,0.545,"west",2.622,0.742424242424242,"big",1,0,0,0
"783","DAL",2010,"Dirk Nowitzki","PF",31,81,3039,22.9,0.578,0.081,0.392,3.1,20.1,11.7,13,1.2,2,7.8,28.8,8.4,3.9,12.3,0.194,2.3,0.3,2.6,3.5,720,1496,0.481,51,121,0.421,669,1375,0.498,536,586,80,540,7.65432098765432,2.69135802469136,70,79,149,25.0246913580247,1,1,0.671,"west",2.622,0.98780487804878,"big",1,0,0,0
"784","DAL",2016,"Wesley Matthews","SF",29,78,2644,10.9,0.532,0.615,0.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,1.9,1.8,3.7,0.067,0.8,-0.3,0.5,1.6,331,854,0.388,189,525,0.36,142,329,0.498,126,146,27,211,3.05128205128205,1.93589743589744,78,17,78,12.525641025641,0,0,0.512,"west",2.622,0.951219512195122,"big",1,0,0,0
"785","DAL",2010,"Shawn Marion","SF",31,75,2385,14.7,0.535,0.024,0.179,7.7,15.2,11.5,7.2,1.5,1.9,10.6,18.1,2.1,2.8,5,0.1,-0.9,1.4,0.4,1.5,395,778,0.508,3,19,0.158,392,759,0.51,105,139,158,319,6.36,1.42666666666667,69,61,99,11.9733333333333,0,1,0.671,"west",2.622,0.914634146341463,"big",1,0,0,0
"786","DAL",2009,"Erick Dampier","C",33,80,1836,15.7,0.664,0,0.504,13.6,21.6,17.7,6.1,0.7,3.8,17.8,10.4,3.9,2.3,6.1,0.161,0.4,2.5,2.9,2.3,182,280,0.65,0,0,0,182,280,0.65,90,141,216,349,7.0625,0.9625,24,95,74,5.675,0,0,0.61,"west",2.622,0.975609756097561,"big",1,0,0,0
"787","DAL",2018,"Dorian Finney-Smith","PF",24,21,448,7.6,0.482,0.554,0.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,-0.2,0.3,0.1,0.015,-2.8,-0.3,-3.1,-0.1,46,121,0.38,20,67,0.299,26,54,0.463,11,15,22,53,3.57142857142857,1.23809523809524,10,4,21,5.85714285714286,0,0,0.293,"west",2.622,0.25609756097561,"big",1,0,0,0
"788","DAL",2017,"Dirk Nowitzki","PF",38,54,1424,17,0.529,0.308,0.165,1.8,28.3,14.4,10.6,1.1,2.4,6.6,25.8,0.6,1.9,2.5,0.084,-1.6,0.3,-1.3,0.2,296,678,0.437,79,209,0.378,217,469,0.495,98,112,23,330,6.53703703703704,1.51851851851852,30,38,51,14.2407407407407,0,1,0.402,"west",2.622,0.658536585365854,"big",1,0,0,0
"789","DAL",2009,"Brandon Bass","C",23,81,1574,16.4,0.571,0.012,0.413,9.5,17.2,13.4,4.3,0.9,2.6,12.5,20,2.5,1.6,4.1,0.124,-1.6,-0.6,-2.1,-0.1,252,508,0.496,0,6,0,252,502,0.496,182,210,129,238,4.53086419753086,0.530864197530864,27,55,86,8.46913580246914,0,0,0.61,"west",2.622,0.98780487804878,"big",1,0,0,0
"790","DAL",2011,"Jason Kidd","PG",37,80,2653,14.4,0.5,0.656,0.129,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,2.5,3.9,6.4,0.116,1,2.1,3.1,3.4,215,596,0.361,133,391,0.34,82,205,0.472,67,77,35,316,4.3875,8.1875,134,29,179,7.875,0,1,0.695,"west",2.622,0.975609756097561,"big",1,0,0,0
"791","DAL",2009,"Josh Howard","SF",28,52,1663,17,0.532,0.215,0.281,4.1,14,9.1,8.6,1.7,1.3,9.2,26.7,1.5,1.7,3.2,0.091,0.1,-1,-0.9,0.5,353,783,0.451,58,168,0.345,295,615,0.488,172,220,59,204,5.05769230769231,1.59615384615385,55,30,89,18,0,1,0.61,"west",2.622,0.634146341463415,"big",1,0,0,0
"792","DAL",2014,"Shane Larkin","PG",21,48,489,8.3,0.446,0.277,0.182,2.6,7.3,5,20.4,2.7,0.2,20.9,17.4,-0.4,0.3,-0.1,-0.01,-3.5,-1.2,-4.7,-0.3,52,137,0.38,12,38,0.316,40,99,0.423,16,25,11,31,0.875,1.47916666666667,26,1,39,2.75,0,0,0.598,"west",2.622,0.585365853658537,"big",1,0,0,0
"793","DAL",2014,"DeJuan Blair","PF",24,78,1214,17.3,0.557,0.005,0.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,1.8,1.5,3.4,0.133,-0.2,0.8,0.6,0.8,210,393,0.534,0,2,0,210,391,0.534,77,121,139,229,4.71794871794872,0.897435897435897,60,21,77,6.37179487179487,0,0,0.598,"west",2.622,0.951219512195122,"big",1,0,0,0
"794","DAL",2015,"Chandler Parsons","SF",26,66,2186,16.3,0.567,0.419,0.233,3.2,13,8.1,11.4,1.6,0.7,9.5,20.6,3.8,1.7,5.5,0.121,2.7,-0.2,2.5,2.5,383,829,0.462,132,347,0.38,251,482,0.542,139,193,64,259,4.89393939393939,2.43939393939394,69,19,96,15.7121212121212,0,0,0.61,"west",2.622,0.804878048780488,"big",1,0,0,0
"795","DAL",2015,"Tyson Chandler","C",32,75,2286,20.1,0.697,0,0.584,14.1,27.4,20.7,5.3,0.9,3.2,16,12.8,7.2,3.1,10.3,0.216,1.9,2.3,4.2,3.6,293,440,0.666,0,0,0,293,440,0.666,185,257,294,570,11.52,1.12,42,91,105,10.28,0,1,0.61,"west",2.622,0.914634146341463,"big",1,0,0,0
"796","DAL",2010,"Jason Terry","SG",32,77,2540,16.5,0.552,0.358,0.257,0.9,5.4,3.2,18.8,1.9,0.5,8.6,23,4.4,2.1,6.5,0.123,2.5,-1.7,0.8,1.8,456,1041,0.438,136,373,0.365,320,668,0.503,232,268,19,121,1.81818181818182,3.79220779220779,94,17,109,16.6233766233766,0,0,0.671,"west",2.622,0.939024390243902,"big",1,0,0,0
"797","DAL",2017,"Harrison Barnes","PF",24,79,2803,16.3,0.541,0.173,0.22,3.7,13.2,8.2,7.8,1.2,0.5,6.8,25.3,2.5,2.1,4.6,0.079,-0.7,-1.2,-1.9,0.1,599,1280,0.468,78,222,0.351,521,1058,0.498,242,281,94,303,5.0253164556962,1.48101265822785,66,15,102,19.2151898734177,0,0,0.402,"west",2.622,0.963414634146341,"big",1,0,0,0
"798","DAL",2016,"Charlie Villanueva","PF",31,62,665,11.9,0.473,0.526,0.073,4,21.1,12.5,6.2,1.4,1.9,8.4,25.3,-0.6,0.8,0.2,0.016,-2.8,-1.8,-4.6,-0.4,125,327,0.382,47,172,0.273,78,155,0.454,22,24,24,128,2.45161290322581,0.387096774193548,18,15,31,5.14516129032258,0,0,0.512,"west",2.622,0.75609756097561,"big",1,0,0,0
"799","DAL",2016,"Salah Mejri","C",29,34,397,16.8,0.636,0.013,0.59,11.4,22.6,17,3.9,1,7.6,19,14,0.6,0.7,1.3,0.156,-2.6,3.7,1.1,0.3,49,78,0.628,0,1,0,49,77,0.628,27,46,41,82,3.61764705882353,0.294117647058824,8,36,23,3.67647058823529,0,0,0.512,"west",2.622,0.414634146341463,"big",1,0,0,0
"800","DAL",2011,"DeShawn Stevenson","SG",29,72,1158,9.8,0.549,0.755,0.13,2.1,8.4,5.4,10,1,0.3,11.2,15.9,0.8,1,1.8,0.074,0.6,-0.8,-0.3,0.5,128,330,0.388,94,249,0.378,34,81,0.53,33,43,20,86,1.47222222222222,1.06944444444444,21,5,44,5.31944444444444,0,0,0.695,"west",2.622,0.878048780487805,"big",1,0,0,0
"801","DAL",2014,"Devin Harris","PG",30,40,818,14.6,0.517,0.398,0.453,1.1,10.8,6,31,1.8,0.2,16.2,20.2,1.2,0.4,1.6,0.094,0.5,-2.1,-1.6,0.1,96,254,0.378,31,101,0.307,65,153,0.439,92,115,8,77,2.125,4.45,28,2,59,7.875,0,1,0.598,"west",2.622,0.48780487804878,"big",1,0,0,0
"802","DAL",2013,"Vince Carter","SF",36,81,2093,17.8,0.571,0.467,0.261,3.1,14.4,8.9,15,1.8,1.6,10,23.1,3.9,2,6,0.137,3.3,-0.4,2.9,2.6,372,855,0.435,162,399,0.406,210,456,0.53,182,223,58,276,4.12345679012346,2.39506172839506,74,44,106,13.4320987654321,0,1,0.5,"west",2.622,0.98780487804878,"big",1,0,0,0
"803","DAL",2013,"Jae Crowder","SF",22,78,1353,10.2,0.491,0.523,0.199,2.9,12.3,7.7,10,2.4,1,10.9,15.1,0.2,1.3,1.5,0.055,-0.9,0.4,-0.5,0.5,141,367,0.384,63,192,0.328,78,175,0.47,47,73,35,152,2.3974358974359,1.20512820512821,63,17,49,5.02564102564103,0,0,0.5,"west",2.622,0.951219512195122,"big",1,0,0,0
"804","DAL",2017,"Dorian Finney-Smith","PF",23,81,1642,7.7,0.486,0.574,0.183,3.7,12.3,7.8,6,1.6,1.4,11.1,11.6,-0.1,1.5,1.4,0.041,-2.8,1.3,-1.5,0.2,124,333,0.372,56,191,0.293,68,142,0.456,46,61,55,166,2.7283950617284,0.827160493827161,52,25,45,4.32098765432099,0,0,0.402,"west",2.622,0.98780487804878,"big",1,0,0,0
"805","DAL",2012,"Delonte West","PG",28,44,1060,15.3,0.539,0.211,0.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,0.8,1.4,2.2,0.098,-0.3,0.7,0.5,0.7,166,360,0.461,27,76,0.355,139,284,0.499,62,70,13,88,2.29545454545455,3.15909090909091,58,11,76,9.56818181818182,0,0,0.545,"west",2.622,0.666666666666667,"big",1,0,0,0
"806","DAL",2014,"Dirk Nowitzki","PF",35,80,2628,23.6,0.603,0.258,0.295,1.8,20,10.9,14.2,1.4,1.4,7.5,26.9,8.6,2.3,10.9,0.199,4.1,-0.8,3.3,3.5,633,1273,0.497,131,329,0.398,502,944,0.549,338,376,40,458,6.225,2.7,73,45,117,21.6875,1,1,0.598,"west",2.622,0.975609756097561,"big",1,0,0,0
"807","DAL",2012,"Ian Mahinmi","C",25,61,1139,13.5,0.585,0.004,0.618,10.7,17.7,14.3,1.7,1.8,2.2,14.2,14.4,1.7,1.7,3.4,0.144,-1.9,0.8,-1.2,0.2,130,238,0.546,0,1,0,130,237,0.546,94,147,108,181,4.73770491803279,0.19672131147541,38,31,50,5.80327868852459,0,0,0.545,"west",2.622,0.924242424242424,"big",1,0,0,0
"808","DAL",2011,"Jason Terry","SG",33,82,2564,15.9,0.545,0.322,0.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,2.8,2.5,5.3,0.1,1.5,-0.9,0.6,1.7,492,1091,0.451,127,351,0.362,365,740,0.509,182,214,24,129,1.86585365853659,4.07317073170732,93,13,167,15.7682926829268,0,0,0.695,"west",2.622,1,"big",1,0,0,0
"809","DAL",2013,"Mike James","PG",37,45,862,9.5,0.481,0.461,0.107,1.2,8,4.7,23.7,1.5,0.3,16.2,17.9,0,0.5,0.4,0.024,-1.3,-2.2,-3.4,-0.3,101,271,0.373,48,125,0.384,53,146,0.461,23,29,9,63,1.6,3.08888888888889,26,3,55,6.06666666666667,0,0,0.5,"west",2.622,0.548780487804878,"big",1,0,0,0
"810","DAL",2016,"Chandler Parsons","SF",27,61,1799,16.2,0.589,0.386,0.209,1.8,15.6,8.7,16,1.3,1,11.8,20.5,2.6,1.6,4.3,0.114,1.6,0.3,1.9,1.8,320,651,0.492,104,251,0.414,216,400,0.571,93,136,29,256,4.67213114754098,2.77049180327869,46,21,95,13.7213114754098,0,0,0.512,"west",2.622,0.74390243902439,"big",1,0,0,0
"811","DAL",2012,"Dirk Nowitzki","PF",33,62,2079,21.7,0.564,0.205,0.343,2.5,19.9,11.3,12.6,1.1,1.2,9,29.2,5,2.6,7.6,0.175,2.3,-0.5,1.8,2,473,1034,0.457,78,212,0.368,395,822,0.495,318,355,46,372,6.74193548387097,2.19354838709677,42,30,117,21.6451612903226,1,1,0.545,"west",2.622,0.939393939393939,"big",1,0,0,0
"812","DAL",2017,"Seth Curry","PG",26,70,2029,15.5,0.601,0.458,0.142,1.4,9.2,5.1,15.9,2,0.3,11,19.5,2.9,1.7,4.6,0.109,1.8,-0.4,1.4,1.7,338,703,0.481,137,322,0.425,201,381,0.578,85,100,25,153,2.54285714285714,2.68571428571429,79,7,92,12.8285714285714,0,0,0.402,"west",2.622,0.853658536585366,"big",1,0,0,0
"813","DAL",2013,"Shawn Marion","PF",34,67,2010,18,0.553,0.106,0.146,8.2,20.6,14.5,13.1,1.9,1.8,12.3,19,2.9,2.5,5.3,0.127,0.9,1.9,2.8,2.4,355,690,0.514,23,73,0.315,332,617,0.531,79,101,146,379,7.83582089552239,2.43283582089552,75,47,103,12.1194029850746,0,1,0.5,"west",2.622,0.817073170731707,"big",1,0,0,0
"814","DAL",2009,"J.J. Barea","SG",24,79,1600,13.4,0.516,0.276,0.167,2.6,10,6.4,26.4,1.2,0.2,14.9,20.2,1.2,1,2.2,0.066,-0.1,-1.7,-1.9,0.1,246,557,0.442,55,154,0.357,191,403,0.491,70,93,36,141,2.24050632911392,3.40506329113924,37,5,105,7.81012658227848,0,0,0.61,"west",2.622,0.963414634146341,"big",1,0,0,0
"815","DAL",2012,"Brendan Haywood","C",32,54,1146,12.9,0.52,0,0.421,13.7,18,15.9,2.6,1.1,3.8,14.5,12.8,1.1,1.6,2.7,0.114,-2.4,1.9,-0.5,0.4,118,228,0.518,0,0,0,118,228,0.518,45,96,139,185,6,0.351851851851852,24,54,46,5.2037037037037,0,0,0.545,"west",2.622,0.818181818181818,"big",1,0,0,0
"816","DAL",2013,"Elton Brand","C",33,72,1527,15.2,0.499,0.002,0.195,9.7,21.5,15.7,7.1,1.7,4.6,9.9,17.2,1.2,2.2,3.4,0.107,-2.1,2.5,0.4,0.9,226,478,0.473,0,1,0,226,477,0.473,66,93,130,300,5.97222222222222,0.972222222222222,50,90,57,7.19444444444444,0,1,0.5,"west",2.622,0.878048780487805,"big",1,0,0,0
"817","DAL",2009,"Jason Terry","SG",31,74,2491,19.3,0.571,0.39,0.193,1.8,6.3,4.1,17.6,2,0.6,8.6,25.5,5.4,1.9,7.3,0.14,4.3,-1.8,2.5,2.8,541,1168,0.463,167,456,0.366,374,712,0.535,198,225,39,138,2.39189189189189,3.39189189189189,97,20,119,19.5540540540541,0,0,0.61,"west",2.622,0.902439024390244,"big",1,0,0,0
"818","DAL",2009,"Jason Kidd","PG",35,81,2886,16.9,0.55,0.523,0.17,3.4,16.4,9.9,34.7,2.9,1,21.8,13.5,4.6,3.9,8.5,0.141,2.3,2.3,4.5,4.7,257,618,0.416,131,323,0.406,126,295,0.522,86,105,85,415,6.17283950617284,8.66666666666667,160,39,185,9.02469135802469,0,1,0.61,"west",2.622,0.98780487804878,"big",1,0,0,0
"819","DEN",2018,"Will Barton","SG",27,81,2683,16.2,0.562,0.411,0.22,3,14.2,8.6,18.5,1.5,1.6,11.7,20.7,4.4,1.8,6.2,0.111,1.6,-0.6,1,2,465,1028,0.452,156,422,0.37,309,606,0.528,182,226,70,339,5.04938271604938,4.08641975308642,82,52,149,15.6543209876543,0,0,0.561,"west",1.585,0.98780487804878,"med",0,1,0,0
"820","DEN",2016,"Mike Miller","SF",35,47,373,6.5,0.508,0.839,0,1.8,14.2,7.9,14.9,1.7,0.9,21.5,9.3,0.1,0.3,0.3,0.04,-2.5,-0.3,-2.7,-0.1,22,62,0.355,19,52,0.365,3,10,0.508,0,0,6,47,1.12765957446809,0.851063829787234,13,4,17,1.34042553191489,0,0,0.402,"west",1.585,0.573170731707317,"med",0,1,0,0
"821","DEN",2013,"Kosta Koufos","C",23,81,1817,17.2,0.585,0.002,0.205,13.3,21.2,17.3,2.6,1.2,4.4,8.7,14.5,3.9,2.5,6.5,0.171,0.4,1.1,1.5,1.6,295,508,0.581,0,1,0,295,507,0.581,58,104,211,351,6.93827160493827,0.395061728395062,44,103,53,8,0,0,0.695,"west",1.585,0.98780487804878,"med",0,1,0,0
"822","DEN",2013,"Wilson Chandler","PF",25,43,1079,16.6,0.556,0.277,0.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,1.8,1.3,3.1,0.137,1.2,-0.5,0.7,0.7,210,455,0.462,52,126,0.413,158,329,0.519,88,111,45,173,5.06976744186047,1.34883720930233,45,12,60,13.0232558139535,0,0,0.695,"west",1.585,0.524390243902439,"med",0,1,0,0
"823","DEN",2013,"Ty Lawson","PG",25,73,2513,17.9,0.549,0.239,0.32,1.6,7.1,4.4,30.2,2.1,0.2,14.1,22.3,5.6,1.8,7.4,0.141,3,-1.5,1.4,2.2,448,971,0.461,85,232,0.366,363,739,0.505,235,311,36,162,2.71232876712329,6.86301369863014,107,8,182,16.6575342465753,0,0,0.695,"west",1.585,0.890243902439024,"med",0,1,0,0
"824","DEN",2011,"Gary Forbes","SF",25,63,791,11.7,0.524,0.212,0.319,4.2,12.5,8.5,9.7,1.5,0.6,12.9,20.1,0.3,0.7,0.9,0.055,-1.9,-1.1,-3,-0.2,124,273,0.454,19,58,0.328,105,215,0.489,59,87,28,88,1.84126984126984,0.777777777777778,23,6,46,5.17460317460317,0,0,0.61,"west",1.585,0.768292682926829,"med",0,1,0,0
"825","DEN",2014,"Timofey Mozgov","C",27,82,1770,16.7,0.584,0.044,0.477,10.4,21.9,16.1,5.5,0.7,4.2,15.6,18.8,2.6,1.9,4.5,0.123,-1.5,1,-0.5,0.7,285,545,0.523,4,24,0.167,281,521,0.527,196,260,171,357,6.4390243902439,0.75609756097561,27,100,122,9.39024390243902,0,0,0.439,"west",1.585,1,"med",0,1,0,0
"826","DEN",2013,"Timofey Mozgov","C",26,41,366,12.3,0.549,0.023,0.299,15.6,17.1,16.4,3.4,0.8,3.8,20.3,14.6,0.3,0.4,0.7,0.096,-1.9,0.2,-1.6,0,44,87,0.506,0,2,0,44,85,0.506,20,26,50,57,2.60975609756098,0.219512195121951,6,18,25,2.63414634146341,0,0,0.695,"west",1.585,0.5,"med",0,1,0,0
"827","DEN",2014,"Quincy Miller","PF",21,52,789,8.6,0.459,0.367,0.215,4.9,15.2,10.1,4.9,1.4,3,14.6,17.7,-0.7,0.7,0,0.002,-4.1,0.3,-3.8,-0.4,94,256,0.367,30,94,0.319,64,162,0.426,39,55,36,111,2.82692307692308,0.5,22,32,48,4.94230769230769,0,0,0.439,"west",1.585,0.634146341463415,"med",0,1,0,0
"828","DEN",2013,"Evan Fournier","SG",20,38,428,13.8,0.597,0.355,0.257,1.6,7.4,4.6,15.5,2.2,0.2,15.9,20.4,0.7,0.3,1,0.115,1,-2,-0.9,0.1,75,152,0.493,22,54,0.407,53,98,0.566,30,39,6,29,0.921052631578947,1.15789473684211,19,1,32,5.31578947368421,0,0,0.695,"west",1.585,0.463414634146341,"med",0,1,0,0
"829","DEN",2013,"JaVale McGee","C",25,79,1433,20.7,0.589,0.002,0.353,12.6,17.1,14.9,2.7,1.1,8.5,12.9,21.1,2.7,2.2,4.9,0.163,-0.5,2,1.5,1.2,303,527,0.575,1,1,1,302,526,0.576,110,186,158,223,4.82278481012658,0.30379746835443,30,157,90,9.07594936708861,0,0,0.695,"west",1.585,0.963414634146341,"med",0,1,0,0
"830","DEN",2013,"Danilo Gallinari","SF",24,71,2309,16.7,0.561,0.416,0.4,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,5.2,2,7.2,0.151,2.7,-0.4,2.3,2.5,364,871,0.418,135,362,0.373,229,509,0.495,286,348,65,302,5.16901408450704,2.47887323943662,64,36,111,16.1830985915493,0,0,0.695,"west",1.585,0.865853658536585,"med",0,1,0,0
"831","DEN",2014,"J.J. Hickson","PF",25,69,1859,16.2,0.521,0.012,0.443,11.9,24.8,18.3,8.4,1.2,2,14.1,20.8,1.3,2.1,3.3,0.086,-1.7,0.8,-0.8,0.6,332,654,0.508,0,8,0,332,646,0.508,150,290,206,426,9.15942028985507,1.39130434782609,47,51,128,11.7971014492754,0,0,0.439,"west",1.585,0.841463414634146,"med",0,1,0,0
"832","DEN",2013,"Anthony Randolph","PF",23,39,329,15.6,0.534,0.07,0.395,10.1,22.1,16.2,5.5,2.9,5,21.7,22.5,-0.1,0.6,0.5,0.073,-3.8,2.3,-1.5,0,56,114,0.491,0,8,0,56,106,0.491,31,45,29,66,2.43589743589744,0.307692307692308,19,21,37,3.66666666666667,0,0,0.695,"west",1.585,0.475609756097561,"med",0,1,0,0
"833","DEN",2011,"Al Harrington","PF",30,73,1665,12.3,0.527,0.486,0.173,5.4,17.2,11.5,9.6,1.2,0.5,12.7,22.3,0.6,1.5,2.1,0.06,0.2,-1.2,-1.1,0.4,281,675,0.416,117,328,0.357,164,347,0.503,86,117,76,256,4.54794520547945,1.38356164383562,39,10,106,10.4794520547945,0,0,0.61,"west",1.585,0.890243902439024,"med",0,1,0,0
"834","DEN",2011,"Arron Afflalo","SG",25,69,2324,13.6,0.62,0.396,0.26,2.3,9.9,6.2,10.9,0.7,1,9.2,14.8,4.8,1.4,6.2,0.128,2.4,-0.2,2.1,2.4,312,627,0.498,105,248,0.423,207,379,0.581,138,163,45,206,3.63768115942029,2.43478260869565,34,31,71,12.5652173913043,0,0,0.61,"west",1.585,0.841463414634146,"med",0,1,0,0
"835","DEN",2014,"Darrell Arthur","SF",25,68,1161,9.4,0.459,0.156,0.151,4.8,14.7,9.8,8,1.6,3,11.7,18.1,-0.5,1.2,0.7,0.029,-3.8,1,-2.8,-0.2,162,410,0.395,24,64,0.375,138,346,0.424,53,62,52,158,3.08823529411765,0.897058823529412,39,47,58,5.89705882352941,0,0,0.439,"west",1.585,0.829268292682927,"med",0,1,0,0
"836","DEN",2015,"Randy Foye","SG",31,50,1087,11,0.51,0.654,0.137,0.9,7.8,4.2,17,1.6,0.8,12.3,19.3,0.6,0.4,1,0.045,0.7,-1.8,-1.1,0.2,148,402,0.368,94,263,0.357,54,139,0.485,45,55,9,76,1.7,2.38,34,11,60,8.7,0,0,0.366,"west",1.585,0.609756097560976,"med",0,1,0,0
"837","DEN",2015,"Darrell Arthur","PF",26,58,988,11.5,0.466,0.286,0.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20,-0.1,0.9,0.9,0.042,-1.8,0.7,-1.1,0.2,155,384,0.404,26,110,0.236,129,274,0.438,46,59,53,118,2.94827586206897,0.982758620689655,48,26,47,6.58620689655172,0,0,0.366,"west",1.585,0.707317073170732,"med",0,1,0,0
